#qacc	species	evalue	length	pident	qcovs	slen	seq.id	sallacc
AVR58_11105	L. anisa	7.70E-23	165	36.97	90	271	AWN75237.1 hypothetical protein DLD14_16145 	AWN75237.1
AVR58_11105	L. anisa	7.08E-16	127	37.795	90	271	AWN75237.1 hypothetical protein DLD14_16145 	AWN75237.1
AVR58_11105	L. parisiensis	2.17E-56	358	37.43	95	377	STX76591.1 Sel1 repeat protein 	STX76591.1
AVR58_11105	L. wadsworthii	4.22E-56	337	39.466	90	378	STY29487.1 Sel1 repeat protein 	STY29487.1
AVR58_11105	L. wadsworthii	2.82E-28	164	42.683	90	378	STY29487.1 Sel1 repeat protein 	STY29487.1
AVR58_11105	L. antarctica	7.02E-56	122	72.131	33	134	BCA94764.1 hypothetical protein TUM19329_11250 	BCA94764.1
AVR58_11105	L. waltersii	5.49E-55	302	38.742	89	491	SNV03076.1 TPR repeat protein 	SNV03076.1
AVR58_11105	L. waltersii	5.21E-49	299	37.124	89	491	SNV03076.1 TPR repeat protein 	SNV03076.1
AVR58_11105	L. waltersii	1.16E-46	306	38.235	89	491	SNV03076.1 TPR repeat protein 	SNV03076.1
AVR58_11105	L. waltersii	1.92E-38	271	35.793	89	491	SNV03076.1 TPR repeat protein 	SNV03076.1
AVR58_11105	L. worsleiensis	9.49E-52	362	37.293	96	381	STY30487.1 TPR repeat protein 	STY30487.1
AVR58_11105	L. worsleiensis	5.60E-51	307	40.065	96	381	STY30487.1 TPR repeat protein 	STY30487.1
AVR58_11105	L. worsleiensis	1.44E-42	234	41.453	96	381	STY30487.1 TPR repeat protein 	STY30487.1
AVR58_11105	L. worsleiensis	7.93E-37	281	36.299	96	381	STY30487.1 TPR repeat protein 	STY30487.1
AVR58_11105	L. antarctica	1.72E-50	308	38.636	93	490	BCA94707.1 HcpA family protein 	BCA94707.1
AVR58_11105	L. antarctica	2.19E-50	343	34.985	93	490	BCA94707.1 HcpA family protein 	BCA94707.1
AVR58_11105	L. antarctica	1.44E-49	276	40.217	93	490	BCA94707.1 HcpA family protein 	BCA94707.1
AVR58_11105	L. antarctica	3.09E-37	261	38.314	93	490	BCA94707.1 HcpA family protein 	BCA94707.1
AVR58_11105	L. antarctica	4.52E-36	234	38.034	93	490	BCA94707.1 HcpA family protein 	BCA94707.1
AVR58_11105	L. steelei	3.83E-49	326	34.663	86	415	KTD71588.1 TPR repeat-containing protein 	KTD71588.1
AVR58_11105	L. steelei	3.25E-47	299	38.462	86	415	KTD71588.1 TPR repeat-containing protein 	KTD71588.1
AVR58_11105	L. steelei	2.12E-44	234	39.744	86	415	KTD71588.1 TPR repeat-containing protein 	KTD71588.1
AVR58_11105	L. steelei	1.41E-31	215	37.209	86	415	KTD71588.1 TPR repeat-containing protein 	KTD71588.1
AVR58_11105	L. sp. HCPI-6	4.04E-49	321	36.137	84	415	MCL9682846.1 SEL1-like repeat protein 	MCL9682846.1
AVR58_11105	L. sp. HCPI-6	6.54E-45	230	41.304	84	415	MCL9682846.1 SEL1-like repeat protein 	MCL9682846.1
AVR58_11105	L. sp. HCPI-6	2.21E-44	299	37.458	84	415	MCL9682846.1 SEL1-like repeat protein 	MCL9682846.1
AVR58_11105	L. sp. HCPI-6	4.79E-18	136	36.765	84	415	MCL9682846.1 SEL1-like repeat protein 	MCL9682846.1
AVR58_11105	L. nautarum	1.73E-48	321	35.514	84	415	KTD32228.1 TPR repeat-containing protein 	KTD32228.1
AVR58_11105	L. nautarum	2.59E-45	299	38.127	84	415	KTD32228.1 TPR repeat-containing protein 	KTD32228.1
AVR58_11105	L. nautarum	5.11E-42	236	40.254	84	415	KTD32228.1 TPR repeat-containing protein 	KTD32228.1
AVR58_11105	L. nautarum	2.34E-33	216	38.889	84	415	KTD32228.1 TPR repeat-containing protein 	KTD32228.1
AVR58_11105	L. fallonii LLAP-10	2.15E-48	321	36.137	84	422	CEG59170.1 Beta-lactamase [sel1-domain][TRP domain] (plasmid) 	CEG59170.1
AVR58_11105	L. fallonii LLAP-10	1.93E-47	299	38.796	84	422	CEG59170.1 Beta-lactamase [sel1-domain][TRP domain] (plasmid) 	CEG59170.1
AVR58_11105	L. fallonii LLAP-10	3.64E-43	235	38.298	84	422	CEG59170.1 Beta-lactamase [sel1-domain][TRP domain] (plasmid) 	CEG59170.1
AVR58_11105	L. fallonii LLAP-10	5.42E-36	215	39.07	84	422	CEG59170.1 Beta-lactamase [sel1-domain][TRP domain] (plasmid) 	CEG59170.1
AVR58_11105	L. micdadei	6.55E-48	220	44.545	84	301	CEG60380.1 Beta-lactamase [Sel-1 domain like] 	CEG60380.1
AVR58_11105	L. micdadei	5.78E-40	227	38.767	84	301	CEG60380.1 Beta-lactamase [Sel-1 domain like] 	CEG60380.1
AVR58_11105	L. micdadei	1.49E-35	198	40.909	84	301	CEG60380.1 Beta-lactamase [Sel-1 domain like] 	CEG60380.1
AVR58_11105	L. micdadei	4.53E-21	156	39.103	84	301	CEG60380.1 Beta-lactamase [Sel-1 domain like] 	CEG60380.1
AVR58_11105	L. micdadei	6.12E-19	128	41.406	84	301	CEG60380.1 Beta-lactamase [Sel-1 domain like] 	CEG60380.1
AVR58_11105	L. israelensis	7.05E-48	244	43.033	82	597	QDP73604.1 sel1 repeat family protein 	QDP73604.1
AVR58_11105	L. israelensis	8.29E-42	252	41.27	82	597	QDP73604.1 sel1 repeat family protein 	QDP73604.1
AVR58_11105	L. israelensis	9.39E-40	250	40.8	82	597	QDP73604.1 sel1 repeat family protein 	QDP73604.1
AVR58_11105	L. israelensis	3.81E-35	239	39.749	82	597	QDP73604.1 sel1 repeat family protein 	QDP73604.1
AVR58_11105	L. israelensis	5.87E-11	141	31.915	82	597	QDP73604.1 sel1 repeat family protein 	QDP73604.1
AVR58_11105	L. steelei	4.74E-47	321	35.514	84	415	KTD71731.1 TPR repeat-containing protein 	KTD71731.1
AVR58_11105	L. steelei	4.12E-46	236	39.831	84	415	KTD71731.1 TPR repeat-containing protein 	KTD71731.1
AVR58_11105	L. steelei	1.37E-44	280	36.786	84	415	KTD71731.1 TPR repeat-containing protein 	KTD71731.1
AVR58_11105	L. steelei	2.38E-44	307	36.808	84	415	KTD71731.1 TPR repeat-containing protein 	KTD71731.1
AVR58_11105	L. massiliensis	2.91E-46	257	41.245	87	302	CEE14063.1 Putative beta-lactamase HcpC precursor 	CEE14063.1
AVR58_11105	L. massiliensis	1.58E-45	237	41.772	87	302	CEE14063.1 Putative beta-lactamase HcpC precursor 	CEE14063.1
AVR58_11105	L. massiliensis	1.38E-22	156	41.026	87	302	CEE14063.1 Putative beta-lactamase HcpC precursor 	CEE14063.1
AVR58_11105	L. maceachernii	9.19E-46	263	38.023	90	301	SUP03872.1 Putative beta-lactamase hcpC precursor 	SUP03872.1
AVR58_11105	L. maceachernii	1.66E-38	218	37.615	90	301	SUP03872.1 Putative beta-lactamase hcpC precursor 	SUP03872.1
AVR58_11105	L. maceachernii	2.02E-20	156	39.103	90	301	SUP03872.1 Putative beta-lactamase hcpC precursor 	SUP03872.1
AVR58_11105	L. maceachernii	1.23E-18	128	39.844	90	301	SUP03872.1 Putative beta-lactamase hcpC precursor 	SUP03872.1
AVR58_11105	L. lansingensis	3.11E-44	339	33.333	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. lansingensis	4.75E-43	300	38	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. lansingensis	2.02E-41	314	38.535	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. lansingensis	6.23E-39	328	33.841	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. lansingensis	1.12E-36	263	35.361	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. lansingensis	1.64E-35	266	36.09	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. lansingensis	1.01E-22	329	31.003	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. lansingensis	1.67E-20	357	28.571	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. lansingensis	2.14E-20	249	30.924	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. lansingensis	2.06E-17	201	35.323	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. lansingensis	4.00E-17	370	27.568	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. lansingensis	4.72E-16	353	29.462	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. lansingensis	1.08E-13	282	29.078	96	1310	SNV53609.1 enhanced entry protein EnhC 	SNV53609.1
AVR58_11105	L. geestiana	2.33E-42	330	35.758	87	751	QBS11352.1 hypothetical protein E4T54_00580 	QBS11352.1
AVR58_11105	L. geestiana	3.01E-39	245	37.959	87	751	QBS11352.1 hypothetical protein E4T54_00580 	QBS11352.1
AVR58_11105	L. geestiana	1.40E-38	298	36.242	87	751	QBS11352.1 hypothetical protein E4T54_00580 	QBS11352.1
AVR58_11105	L. geestiana	3.06E-29	244	36.066	87	751	QBS11352.1 hypothetical protein E4T54_00580 	QBS11352.1
AVR58_11105	L. nautarum	3.41E-41	331	32.628	91	457	KTD36541.1 TPR repeat protein 	KTD36541.1
AVR58_11105	L. nautarum	1.45E-39	253	37.549	91	457	KTD36541.1 TPR repeat protein 	KTD36541.1
AVR58_11105	L. nautarum	2.69E-37	374	31.283	91	457	KTD36541.1 TPR repeat protein 	KTD36541.1
AVR58_11105	L. nautarum	4.98E-17	237	30.38	91	457	KTD36541.1 TPR repeat protein 	KTD36541.1
AVR58_11105	L. anisa	9.64E-41	248	34.274	84	305	AWN72396.1 sel1 repeat family protein 	AWN72396.1
AVR58_11105	L. anisa	8.73E-32	214	33.178	84	305	AWN72396.1 sel1 repeat family protein 	AWN72396.1
AVR58_11105	L. anisa	2.74E-24	206	32.039	84	305	AWN72396.1 sel1 repeat family protein 	AWN72396.1
AVR58_11105	L. antarctica	1.09E-39	253	37.945	91	461	BCA94299.1 hypothetical protein TUM19329_06600 	BCA94299.1
AVR58_11105	L. antarctica	7.18E-38	331	31.42	91	461	BCA94299.1 hypothetical protein TUM19329_06600 	BCA94299.1
AVR58_11105	L. antarctica	3.10E-36	374	30.749	91	461	BCA94299.1 hypothetical protein TUM19329_06600 	BCA94299.1
AVR58_11105	L. antarctica	3.89E-18	237	31.646	91	461	BCA94299.1 hypothetical protein TUM19329_06600 	BCA94299.1
AVR58_11105	L. gratiana	1.57E-39	356	30.899	93	342	"STX43437.1 TPR repeat protein, SEL1 subfamily "	STX43437.1
AVR58_11105	L. gratiana	1.07E-15	173	31.792	93	342	"STX43437.1 TPR repeat protein, SEL1 subfamily "	STX43437.1
AVR58_11105	L. norrlandica	1.91E-39	356	30.899	93	342	KGP62966.1 hypothetical protein EP47_13395 	KGP62966.1
AVR58_11105	L. norrlandica	9.79E-16	173	31.792	93	342	KGP62966.1 hypothetical protein EP47_13395 	KGP62966.1
AVR58_11105	L. pneumophila	2.01E-39	356	30.899	93	342	AOU48680.1 hypothetical protein A9E85_05265 	AOU48680.1
AVR58_11105	L. pneumophila	1.05E-15	173	31.792	93	342	AOU48680.1 hypothetical protein A9E85_05265 	AOU48680.1
AVR58_11105	L. clemsonensis	2.01E-39	356	30.899	93	342	ASQ46212.1 Putative beta-lactamase HcpD precursor 	ASQ46212.1
AVR58_11105	L. clemsonensis	1.05E-15	173	31.792	93	342	ASQ46212.1 Putative beta-lactamase HcpD precursor 	ASQ46212.1
AVR58_11105	L. parisiensis	2.01E-39	356	30.899	93	342	"STX75806.1 TPR repeat protein, SEL1 subfamily "	STX75806.1
AVR58_11105	L. parisiensis	1.05E-15	173	31.792	93	342	"STX75806.1 TPR repeat protein, SEL1 subfamily "	STX75806.1
AVR58_11105	L. erythra	1.04E-38	247	33.603	84	305	KTC94254.1 TPR repeat-containing protein 	KTC94254.1
AVR58_11105	L. erythra	4.36E-35	274	32.117	84	305	KTC94254.1 TPR repeat-containing protein 	KTC94254.1
AVR58_11105	L. erythra	2.99E-34	214	35.047	84	305	KTC94254.1 TPR repeat-containing protein 	KTC94254.1
AVR58_11105	L. erythra	1.31E-20	138	36.957	84	305	KTC94254.1 TPR repeat-containing protein 	KTC94254.1
AVR58_11105	L. nautarum	5.42E-38	212	39.623	77	301	KTD39435.1 TPR repeat-containing protein 	KTD39435.1
AVR58_11105	L. nautarum	1.53E-35	200	40.5	77	301	KTD39435.1 TPR repeat-containing protein 	KTD39435.1
AVR58_11105	L. nautarum	2.54E-33	205	40	77	301	KTD39435.1 TPR repeat-containing protein 	KTD39435.1
AVR58_11105	L. nautarum	8.65E-12	146	35.616	77	301	KTD39435.1 TPR repeat-containing protein 	KTD39435.1
AVR58_11105	L. beliardensis	9.39E-37	302	37.086	97	1204	STX29458.1 enhanced entry protein EnhC 	STX29458.1
AVR58_11105	L. beliardensis	1.32E-29	350	31.143	97	1204	STX29458.1 enhanced entry protein EnhC 	STX29458.1
AVR58_11105	L. beliardensis	8.97E-29	271	34.686	97	1204	STX29458.1 enhanced entry protein EnhC 	STX29458.1
AVR58_11105	L. beliardensis	4.24E-18	311	29.26	97	1204	STX29458.1 enhanced entry protein EnhC 	STX29458.1
AVR58_11105	L. beliardensis	1.14E-16	175	36.571	97	1204	STX29458.1 enhanced entry protein EnhC 	STX29458.1
AVR58_11105	L. beliardensis	1.18E-13	243	31.687	97	1204	STX29458.1 enhanced entry protein EnhC 	STX29458.1
AVR58_11105	L. beliardensis	2.66E-13	362	25.967	97	1204	STX29458.1 enhanced entry protein EnhC 	STX29458.1
AVR58_11105	L. beliardensis	1.75E-08	283	25.442	97	1204	STX29458.1 enhanced entry protein EnhC 	STX29458.1
AVR58_11105	L. beliardensis	0.007	131	29.008	97	1204	STX29458.1 enhanced entry protein EnhC 	STX29458.1
AVR58_11105	L. brunensis	2.00E-36	341	33.138	97	1208	KTC87185.1 enhanced entry protein EnhC 	KTC87185.1
AVR58_11105	L. brunensis	3.24E-29	263	34.221	97	1208	KTC87185.1 enhanced entry protein EnhC 	KTC87185.1
AVR58_11105	L. brunensis	1.10E-27	344	29.36	97	1208	KTC87185.1 enhanced entry protein EnhC 	KTC87185.1
AVR58_11105	L. brunensis	6.23E-18	180	34.444	97	1208	KTC87185.1 enhanced entry protein EnhC 	KTC87185.1
AVR58_11105	L. brunensis	1.57E-11	299	28.428	97	1208	KTC87185.1 enhanced entry protein EnhC 	KTC87185.1
AVR58_11105	L. brunensis	1.00E-10	407	24.079	97	1208	KTC87185.1 enhanced entry protein EnhC 	KTC87185.1
AVR58_11105	L. brunensis	2.14E-08	241	27.801	97	1208	KTC87185.1 enhanced entry protein EnhC 	KTC87185.1
AVR58_11105	L. brunensis	2.43E-07	190	33.158	97	1208	KTC87185.1 enhanced entry protein EnhC 	KTC87185.1
AVR58_11105	L. shakespearei DSM 23087	2.97E-35	293	37.884	90	1198	KTD65055.1 enhanced entry protein EnhC 	KTD65055.1
AVR58_11105	L. shakespearei DSM 23087	4.31E-28	325	30.462	90	1198	KTD65055.1 enhanced entry protein EnhC 	KTD65055.1
AVR58_11105	L. shakespearei DSM 23087	1.03E-14	339	25.369	90	1198	KTD65055.1 enhanced entry protein EnhC 	KTD65055.1
AVR58_11105	L. shakespearei DSM 23087	1.74E-12	233	31.76	90	1198	KTD65055.1 enhanced entry protein EnhC 	KTD65055.1
AVR58_11105	L. shakespearei DSM 23087	4.84E-11	329	26.748	90	1198	KTD65055.1 enhanced entry protein EnhC 	KTD65055.1
AVR58_11105	L. shakespearei DSM 23087	3.01E-08	277	25.632	90	1198	KTD65055.1 enhanced entry protein EnhC 	KTD65055.1
AVR58_11105	L. shakespearei DSM 23087	1.09E-06	180	26.667	90	1198	KTD65055.1 enhanced entry protein EnhC 	KTD65055.1
AVR58_11105	L. shakespearei DSM 23087	2.69E-05	185	28.649	90	1198	KTD65055.1 enhanced entry protein EnhC 	KTD65055.1
AVR58_11105	L. shakespearei DSM 23087	3.91E-05	178	27.528	90	1198	KTD65055.1 enhanced entry protein EnhC 	KTD65055.1
AVR58_11105	L. israelensis	5.70E-35	283	36.396	88	1205	QDP71871.1 sel1 repeat family protein 	QDP71871.1
AVR58_11105	L. israelensis	1.55E-32	319	32.288	88	1205	QDP71871.1 sel1 repeat family protein 	QDP71871.1
AVR58_11105	L. israelensis	6.91E-15	250	28.8	88	1205	QDP71871.1 sel1 repeat family protein 	QDP71871.1
AVR58_11105	L. israelensis	7.10E-11	373	25.201	88	1205	QDP71871.1 sel1 repeat family protein 	QDP71871.1
AVR58_11105	L. israelensis	1.21E-08	285	26.316	88	1205	QDP71871.1 sel1 repeat family protein 	QDP71871.1
AVR58_11105	L. busanensis	6.17E-35	299	35.786	96	1218	STX51993.1 enhanced entry protein EnhC 	STX51993.1
AVR58_11105	L. busanensis	9.52E-29	344	31.105	96	1218	STX51993.1 enhanced entry protein EnhC 	STX51993.1
AVR58_11105	L. busanensis	5.30E-23	273	32.234	96	1218	STX51993.1 enhanced entry protein EnhC 	STX51993.1
AVR58_11105	L. busanensis	5.71E-23	321	29.907	96	1218	STX51993.1 enhanced entry protein EnhC 	STX51993.1
AVR58_11105	L. busanensis	7.56E-17	195	32.308	96	1218	STX51993.1 enhanced entry protein EnhC 	STX51993.1
AVR58_11105	L. busanensis	1.97E-15	292	28.767	96	1218	STX51993.1 enhanced entry protein EnhC 	STX51993.1
AVR58_11105	L. busanensis	4.95E-13	226	29.646	96	1218	STX51993.1 enhanced entry protein EnhC 	STX51993.1
AVR58_11105	L. busanensis	2.57E-12	144	36.111	96	1218	STX51993.1 enhanced entry protein EnhC 	STX51993.1
AVR58_11105	L. busanensis	2.59E-12	295	26.102	96	1218	STX51993.1 enhanced entry protein EnhC 	STX51993.1
AVR58_11105	L. busanensis	7.49E-12	306	27.778	96	1218	STX51993.1 enhanced entry protein EnhC 	STX51993.1
AVR58_11105	L. quinlivanii	6.01E-34	266	34.211	82	842	KTD52053.1 TPR repeat protein 	KTD52053.1
AVR58_11105	L. quinlivanii	1.01E-32	226	37.611	82	842	KTD52053.1 TPR repeat protein 	KTD52053.1
AVR58_11105	L. quinlivanii	1.78E-30	216	38.426	82	842	KTD52053.1 TPR repeat protein 	KTD52053.1
AVR58_11105	L. quinlivanii	2.57E-28	227	37.445	82	842	KTD52053.1 TPR repeat protein 	KTD52053.1
AVR58_11105	L. quinlivanii	1.68E-19	156	39.103	82	842	KTD52053.1 TPR repeat protein 	KTD52053.1
AVR58_11105	L. quinlivanii	5.52E-12	120	35	82	842	KTD52053.1 TPR repeat protein 	KTD52053.1
AVR58_11105	L. santicrucis	8.76E-34	306	36.928	88	1202	KTD53221.1 enhanced entry protein EnhC 	KTD53221.1
AVR58_11105	L. santicrucis	2.02E-23	305	30.164	88	1202	KTD53221.1 enhanced entry protein EnhC 	KTD53221.1
AVR58_11105	L. santicrucis	9.41E-22	206	33.495	88	1202	KTD53221.1 enhanced entry protein EnhC 	KTD53221.1
AVR58_11105	L. santicrucis	5.47E-21	198	33.838	88	1202	KTD53221.1 enhanced entry protein EnhC 	KTD53221.1
AVR58_11105	L. santicrucis	3.84E-15	328	28.659	88	1202	KTD53221.1 enhanced entry protein EnhC 	KTD53221.1
AVR58_11105	L. santicrucis	1.82E-11	230	31.304	88	1202	KTD53221.1 enhanced entry protein EnhC 	KTD53221.1
AVR58_11105	L. santicrucis	2.92E-11	327	24.771	88	1202	KTD53221.1 enhanced entry protein EnhC 	KTD53221.1
AVR58_11105	L. santicrucis	2.59E-10	264	27.273	88	1202	KTD53221.1 enhanced entry protein EnhC 	KTD53221.1
AVR58_11105	L. santicrucis	1.56E-08	274	24.818	88	1202	KTD53221.1 enhanced entry protein EnhC 	KTD53221.1
AVR58_11105	L. santicrucis	1.94E-04	344	24.419	88	1202	KTD53221.1 enhanced entry protein EnhC 	KTD53221.1
AVR58_11105	L. cincinnatiensis	5.81E-33	304	35.526	86	1202	STX34279.1 enhanced entry protein EnhC 	STX34279.1
AVR58_11105	L. cincinnatiensis	6.28E-27	304	31.25	86	1202	STX34279.1 enhanced entry protein EnhC 	STX34279.1
AVR58_11105	L. cincinnatiensis	1.13E-21	206	33.495	86	1202	STX34279.1 enhanced entry protein EnhC 	STX34279.1
AVR58_11105	L. cincinnatiensis	6.13E-20	198	33.333	86	1202	STX34279.1 enhanced entry protein EnhC 	STX34279.1
AVR58_11105	L. cincinnatiensis	3.42E-13	328	28.354	86	1202	STX34279.1 enhanced entry protein EnhC 	STX34279.1
AVR58_11105	L. cincinnatiensis	8.48E-10	327	25.688	86	1202	STX34279.1 enhanced entry protein EnhC 	STX34279.1
AVR58_11105	L. cincinnatiensis	6.23E-09	230	30.87	86	1202	STX34279.1 enhanced entry protein EnhC 	STX34279.1
AVR58_11105	L. cincinnatiensis	8.49E-08	230	25.652	86	1202	STX34279.1 enhanced entry protein EnhC 	STX34279.1
AVR58_11105	L. clemsonensis	6.51E-33	343	32.07	97	1207	ASQ46692.1 Putative beta-lactamase HcpC precursor 	ASQ46692.1
AVR58_11105	L. clemsonensis	1.75E-29	306	36.275	97	1207	ASQ46692.1 Putative beta-lactamase HcpC precursor 	ASQ46692.1
AVR58_11105	L. clemsonensis	2.59E-29	235	36.17	97	1207	ASQ46692.1 Putative beta-lactamase HcpC precursor 	ASQ46692.1
AVR58_11105	L. clemsonensis	5.61E-26	272	35.294	97	1207	ASQ46692.1 Putative beta-lactamase HcpC precursor 	ASQ46692.1
AVR58_11105	L. clemsonensis	5.32E-15	321	29.283	97	1207	ASQ46692.1 Putative beta-lactamase HcpC precursor 	ASQ46692.1
AVR58_11105	L. clemsonensis	2.75E-12	294	29.592	97	1207	ASQ46692.1 Putative beta-lactamase HcpC precursor 	ASQ46692.1
AVR58_11105	L. clemsonensis	2.57E-10	188	30.319	97	1207	ASQ46692.1 Putative beta-lactamase HcpC precursor 	ASQ46692.1
AVR58_11105	L. clemsonensis	2.14E-08	145	33.793	97	1207	ASQ46692.1 Putative beta-lactamase HcpC precursor 	ASQ46692.1
AVR58_11105	L. clemsonensis	2.10E-07	197	29.442	97	1207	ASQ46692.1 Putative beta-lactamase HcpC precursor 	ASQ46692.1
AVR58_11105	L. sp. HCPI-6	8.15E-33	275	36.364	79	478	MCL9682942.1 sel1 repeat family protein 	MCL9682942.1
AVR58_11105	L. sp. HCPI-6	2.97E-22	233	34.335	79	478	MCL9682942.1 sel1 repeat family protein 	MCL9682942.1
AVR58_11105	L. donaldsonii	1.97E-32	292	34.247	98	1204	STX41278.1 enhanced entry protein EnhC 	STX41278.1
AVR58_11105	L. donaldsonii	7.72E-29	237	36.709	98	1204	STX41278.1 enhanced entry protein EnhC 	STX41278.1
AVR58_11105	L. donaldsonii	3.21E-26	344	29.651	98	1204	STX41278.1 enhanced entry protein EnhC 	STX41278.1
AVR58_11105	L. donaldsonii	4.52E-18	326	26.074	98	1204	STX41278.1 enhanced entry protein EnhC 	STX41278.1
AVR58_11105	L. donaldsonii	1.87E-12	352	26.136	98	1204	STX41278.1 enhanced entry protein EnhC 	STX41278.1
AVR58_11105	L. longbeachae NSW150	2.17E-32	304	35.526	88	1201	CBJ13077.1 enhanced entry protein EnhC 	CBJ13077.1
AVR58_11105	L. longbeachae NSW150	2.60E-24	304	30.592	88	1201	CBJ13077.1 enhanced entry protein EnhC 	CBJ13077.1
AVR58_11105	L. longbeachae NSW150	2.45E-22	206	33.981	88	1201	CBJ13077.1 enhanced entry protein EnhC 	CBJ13077.1
AVR58_11105	L. longbeachae NSW150	3.08E-20	198	33.838	88	1201	CBJ13077.1 enhanced entry protein EnhC 	CBJ13077.1
AVR58_11105	L. longbeachae NSW150	1.34E-10	328	27.134	88	1201	CBJ13077.1 enhanced entry protein EnhC 	CBJ13077.1
AVR58_11105	L. longbeachae NSW150	1.80E-09	261	26.82	88	1201	CBJ13077.1 enhanced entry protein EnhC 	CBJ13077.1
AVR58_11105	L. longbeachae NSW150	5.46E-09	232	31.466	88	1201	CBJ13077.1 enhanced entry protein EnhC 	CBJ13077.1
AVR58_11105	L. longbeachae NSW150	2.08E-08	341	24.633	88	1201	CBJ13077.1 enhanced entry protein EnhC 	CBJ13077.1
AVR58_11105	L. longbeachae NSW150	5.12E-05	198	24.747	88	1201	CBJ13077.1 enhanced entry protein EnhC 	CBJ13077.1
AVR58_11105	L. feeleii	2.67E-32	292	34.247	98	1204	STX39169.1 enhanced entry protein EnhC 	STX39169.1
AVR58_11105	L. feeleii	2.65E-28	237	36.709	98	1204	STX39169.1 enhanced entry protein EnhC 	STX39169.1
AVR58_11105	L. feeleii	3.21E-26	333	30.631	98	1204	STX39169.1 enhanced entry protein EnhC 	STX39169.1
AVR58_11105	L. feeleii	3.20E-18	326	26.074	98	1204	STX39169.1 enhanced entry protein EnhC 	STX39169.1
AVR58_11105	L. feeleii	4.62E-14	151	33.113	98	1204	STX39169.1 enhanced entry protein EnhC 	STX39169.1
