#sallacc	qacc	evalue	length	pident	qcovs	slen	seq.id	salltitles	species
KTC99198.1	AVR58_09640	1.55e-13	204	30.392	94	455	204	KTC99198.1 Leucine-rich repeat protein substrate of the Dot/Icm secretion system 	L. erythra
AUH71355.2	AVR58_09640	1.89e-13	200	33.000	93	394	204	AUH71355.2 hypothetical protein CAB17_04205 	L. sainthelensi
STX40700.1	AVR58_09640	5.05e-13	225	27.556	92	265	204	STX40700.1 leucine-rich repeat-containing protein (substrate of the Dot/Icm secretion system) 	L. donaldsonii
STX40694.1	AVR58_09640	1.17e-12	198	30.808	92	270	204	STX40694.1 leucine-rich repeat-containing protein (substrate of the Dot/Icm secretion system) 	L. donaldsonii
STX34721.1	AVR58_09640	2.95e-11	226	28.319	93	385	204	STX34721.1 Leucine-rich repeat-containing protein Substrate of the Dot/Icm secretion system 	L. cincinnatiensis
KTD71553.1	AVR58_09640	2.06e-10	240	27.083	97	429	204	KTD71553.1 Leucine-rich repeat protein substrate of the Dot/Icm secretion system 	L. steelei
CEK12137.1	AVR58_09640	1.57e-06	194	31.443	91	613	204	CEK12137.1 protein of unknown function 	L. hackeliae
AOU49479.1	AVR58_09640	1.53e-05	200	27.500	94	534	204	AOU49479.1 hypothetical protein A9E85_09560 	L. pneumophila
KTC93988.1	AVR58_09640	3.43e-06	204	25.490	94	430	204	KTC93988.1 Leucine-rich repeat protein substrate of the Dot/Icm secretion system 	L. erythra
AOU49469.1	AVR58_09710	0.0	249	100.000	100	249	249	AOU49469.1 hypothetical protein A9E85_09505 	L. pneumophila
AUH73800.1	AVR58_09710	8.02e-97	248	59.274	99	249	249	AUH73800.1 hypothetical protein CAB17_18430 	L. sainthelensi
AOU49470.1	AVR58_09715	0.0	330	100.000	100	330	330	AOU49470.1 hypothetical protein A9E85_09510 	L. pneumophila
WED44603.1	AVR58_09715	8.73e-65	307	44.951	90	575	330	WED44603.1 hypothetical protein PXX05_07385 	L. cardiaca
KTC97766.1	AVR58_09715	2.94e-37	309	32.039	93	548	330	KTC97766.1 Leucine-rich repeat protein substrate of the Dot/Icm secretion system 	L. erythra
AOU49479.1	AVR58_09715	1.39e-22	337	30.267	92	534	330	AOU49479.1 hypothetical protein A9E85_09560 	L. pneumophila
STX63172.1	AVR58_09715	3.67e-09	312	25.641	92	430	330	STX63172.1 Leucine-rich repeat protein 	L. moravica
SFL59832.1	AVR58_09715	2.45e-11	343	27.114	99	487	330	SFL59832.1 hypothetical protein SAMN02746073_0949 	L. jamestowniensis DSM 19215
AOU50607.1	AVR58_09720	0.0	444	100.000	99	444	446	AOU50607.1 hypothetical protein A9E85_09515 	L. pneumophila
MCL9685298.1	AVR58_09720	3.45e-177	414	57.005	93	440	446	MCL9685298.1 hypothetical protein LOX96_14430 	L. sp. HCPI-6
AOU49471.1	AVR58_09725	0.0	374	100.000	100	374	374	AOU49471.1 RalF 	L. pneumophila
KTD60934.1	AVR58_09725	1.34e-169	365	63.562	97	373	374	KTD60934.1 RalF protein, translocated into host cells by the Dot/Icm system 	L. shakespearei DSM 23087
STX61312.1	AVR58_09725	1.85e-148	358	60.056	94	385	374	STX61312.1 guanine nucleotide exchange protein 	L. moravica
ASQ44934.1	AVR58_09725	1.17e-139	346	58.671	91	763	374	ASQ44934.1 Sec7 domain protein 	L. clemsonensis
KTD59344.1	AVR58_09725	5.48e-136	347	55.908	91	389	374	KTD59344.1 RalF protein, translocated into host cells by the Dot/Icm system 	L. santicrucis
AUH73240.1	AVR58_09725	1.75e-134	350	54.286	92	387	374	AUH73240.1 RalF 	L. sainthelensi
STY16395.1	AVR58_09725	5.29e-134	359	55.432	93	389	374	STY16395.1 guanine nucleotide exchange protein 	L. quateirensis
CBJ11762.1	AVR58_09725	2.24e-133	347	55.043	91	384	374	CBJ11762.1 RalF protein, translocated into host cells by the Dot/Icm system 	L. longbeachae NSW150
MBL7481383.1	AVR58_09725	2.32e-125	390	50.513	99	391	374	MBL7481383.1 T4SS guanine nucleotide exchange effector RalF 	L. sp. 27fs60
STX44902.1	AVR58_09725	1.84e-118	352	51.989	92	496	374	STX44902.1 guanine nucleotide exchange protein 	L. donaldsonii
AOU49474.1	AVR58_09740	0.0	744	100.000	100	744	744	AOU49474.1 hypothetical protein A9E85_09535 	L. pneumophila
STX45616.1	AVR58_09740	0.0	732	50.137	98	762	744	STX45616.1 coiled-coil-containing protein 	L. gratiana
STX52165.1	AVR58_09740	1.41e-96	737	30.936	97	740	744	STX52165.1 coiled-coil-containing protein 	L. busanensis
CEE14782.1	AVR58_09740	1.38e-47	690	26.812	91	771	744	CEE14782.1 hypothetical protein BN1094_03360 	L. massiliensis
SFM09400.1	AVR58_09740	7.04e-47	721	25.104	93	771	744	SFM09400.1 hypothetical protein SAMN02746073_0394 	L. jamestowniensis DSM 19215
KTC86490.1	AVR58_09740	8.02e-44	760	27.368	99	773	744	KTC86490.1 coiled-coil-containing protein 	L. brunensis
CEG57184.1	AVR58_09740	1.13e-43	735	26.122	94	793	744	CEG57184.1 protein of unknown function 	L. fallonii LLAP-10
STX42039.1	AVR58_09740	1.29e-42	712	24.719	93	777	744	STX42039.1 coiled-coil-containing protein 	L. donaldsonii
SNV50409.1	AVR58_09740	1.51e-41	695	26.619	92	757	744	SNV50409.1 coiled-coil-containing protein 	L. lansingensis
ASQ46120.1	AVR58_09740	9.01e-41	731	25.034	94	768	744	ASQ46120.1 hypothetical protein clem_07835 	L. clemsonensis
STY21676.1	AVR58_09740	8.89e-39	747	27.309	95	778	744	STY21676.1 coiled-coil-containing protein 	L. steigerwaltii
KTD69185.1	AVR58_09740	1.39e-38	724	25.138	93	749	744	KTD69185.1 coiled-coil-containing protein 	L. steelei
STY31111.1	AVR58_09740	4.30e-38	753	26.029	96	787	744	STY31111.1 coiled-coil-containing protein 	L. wadsworthii
KGP63534.1	AVR58_09740	1.52e-36	742	25.337	95	770	744	KGP63534.1 hypothetical protein EP47_12190 	L. norrlandica
STX38652.1	AVR58_09740	1.71e-36	717	23.849	93	792	744	STX38652.1 coiled-coil-containing protein 	L. feeleii
AWN75609.1	AVR58_09740	1.89e-36	761	25.756	96	786	744	AWN75609.1 hypothetical protein DLD14_18170 	L. anisa
STO35314.1	AVR58_09740	3.01e-33	754	25.464	93	792	744	STO35314.1 Uncharacterised protein 	L. bozemanae
SUP03499.1	AVR58_09740	3.80e-33	688	25.145	90	745	744	SUP03499.1 Uncharacterised protein 	L. maceachernii
WED44533.1	AVR58_09740	1.60e-32	730	26.027	91	817	744	WED44533.1 hypothetical protein PXX05_07030 	L. cardiaca
STX63092.1	AVR58_09740	6.52e-32	717	25.662	91	768	744	STX63092.1 coiled-coil-containing protein 	L. moravica
VEH12828.1	AVR58_09740	5.38e-30	764	24.738	96	813	744	VEH12828.1 coiled-coil-containing protein 	L. jordanis
CEG58628.1	AVR58_09740	1.29e-26	767	25.293	97	766	744	CEG58628.1 protein of unknown function 	L. fallonii LLAP-10
AOU49478.1	AVR58_09760	0.0	439	100.000	100	439	439	AOU49478.1 EbhA 	L. pneumophila
AOU49479.1	AVR58_09765	0.0	534	100.000	100	534	534	AOU49479.1 hypothetical protein A9E85_09560 	L. pneumophila
STX51646.1	AVR58_09765	1.56e-83	532	34.962	98	541	534	STX51646.1 leucine-rich repeat-containing protein (substrate of the Dot/Icm secretion system) 	L. busanensis
BCA95754.1	AVR58_09765	4.09e-82	560	36.607	97	566	534	BCA95754.1 hypothetical protein TUM19329_21150 	L. antarctica
WED44603.1	AVR58_09765	2.60e-57	496	33.468	91	575	534	WED44603.1 hypothetical protein PXX05_07385 	L. cardiaca
WED43988.1	AVR58_09765	2.86e-56	539	33.024	91	575	534	WED43988.1 hypothetical protein PXX05_04170 	L. cardiaca
RUR21769.1	AVR58_09765	1.45e-52	518	34.170	95	568	534	RUR21769.1 hypothetical protein ELY20_11105 	L. qingyii
KTC97766.1	AVR58_09765	1.73e-49	523	31.931	94	548	534	KTC97766.1 Leucine-rich repeat protein substrate of the Dot/Icm secretion system 	L. erythra
ASQ47151.1	AVR58_09765	2.88e-34	548	26.642	97	542	534	ASQ47151.1 hypothetical protein clem_13090 	L. clemsonensis
STY28227.1	AVR58_09765	5.69e-33	588	29.422	94	630	534	STY28227.1 leucine-rich repeat-containing protein 	L. wadsworthii
STY26543.1	AVR58_09765	3.17e-24	512	27.930	91	456	534	STY26543.1 leucine-rich repeat-containing protein 	L. taurinensis
AOU49480.1	AVR58_09770	0.0	664	100.000	100	664	664	AOU49480.1 hypothetical protein A9E85_09565 	L. pneumophila
STY25721.1	AVR58_09770	0.0	645	56.124	97	655	664	STY25721.1 Uncharacterised protein 	L. taurinensis
STX27973.1	AVR58_09770	7.12e-133	647	38.794	96	639	664	STX27973.1 Uncharacterised protein 	L. beliardensis
STY33170.1	AVR58_09770	3.21e-113	659	35.812	94	679	664	STY33170.1 Uncharacterised protein 	L. worsleiensis
STX62403.1	AVR58_09770	2.83e-106	668	33.683	94	664	664	STX62403.1 Uncharacterised protein 	L. moravica
QBS12635.1	AVR58_09770	9.93e-93	679	31.664	94	675	664	QBS12635.1 hypothetical protein E4T54_07705 	L. geestiana
ASQ44647.1	AVR58_09770	1.25e-74	667	30.585	97	643	664	ASQ44647.1 hypothetical protein clem_00405 	L. clemsonensis
AOU49481.1	AVR58_09775	0.0	257	100.000	100	257	257	AOU49481.1 hypothetical protein A9E85_09570 	L. pneumophila
AUH71848.1	AVR58_09775	1.71e-112	265	61.509	99	265	257	AUH71848.1 hypothetical protein CAB17_07035 	L. sainthelensi
CBJ10898.1	AVR58_09775	1.16e-108	265	58.491	99	263	257	CBJ10898.1 hypothetical protein LLO_0565 	L. longbeachae NSW150
KTD63018.1	AVR58_09775	2.79e-105	266	58.271	99	263	257	KTD63018.1 hypothetical protein Lsan_1678 	L. santicrucis
STX33981.1	AVR58_09775	6.65e-103	263	56.654	99	261	257	STX33981.1 Uncharacterised protein 	L. cincinnatiensis
AUH73410.1	AVR58_09775	4.22e-54	245	41.224	95	264	257	AUH73410.1 hypothetical protein CAB17_16125 	L. sainthelensi
AOU49482.1	AVR58_09780	0.0	504	100.000	100	504	504	AOU49482.1 glycosyltransferase 	L. pneumophila
SNV10809.1	AVR58_09780	0.0	481	66.736	95	470	504	SNV10809.1 glycosyltransferase 	L. waltersii
AOU49483.1	AVR58_09785	2.44e-136	188	100.000	100	188	188	AOU49483.1 peptidylprolyl isomerase 	L. pneumophila
KGP62715.1	AVR58_09785	1.28e-117	188	89.362	100	188	188	KGP62715.1 peptidylprolyl isomerase 	L. norrlandica
CEE12232.1	AVR58_09785	1.10e-116	188	86.170	100	188	188	CEE12232.1 Peptidyl-prolyl cis-trans isomerase B 	L. massiliensis
KTD37247.1	AVR58_09785	1.75e-116	188	86.170	100	188	188	KTD37247.1 peptidyl-prolyl cis-trans isomerase 	L. oakridgensis
STX41998.1	AVR58_09785	4.48e-115	188	84.043	100	188	188	STX41998.1 peptidyl-prolyl isomerase 	L. donaldsonii
STX38679.1	AVR58_09785	5.65e-114	188	83.511	100	188	188	STX38679.1 peptidyl-prolyl isomerase 	L. feeleii
KTD52177.1	AVR58_09785	8.29e-114	188	81.915	100	188	188	KTD52177.1 peptidyl-prolyl cis-trans isomerase 	L. quinlivanii
STX31107.1	AVR58_09785	4.85e-108	188	78.191	100	188	188	STX31107.1 peptidyl-prolyl isomerase 	L. birminghamensis
KTC66286.1	AVR58_09785	1.08e-104	187	80.749	99	187	188	KTC66286.1 peptidyl-prolyl cis-trans isomerase 	L. adelaidensis
CEG56572.1	AVR58_09785	4.15e-94	188	82.447	100	188	188	CEG56572.1 putative peptidyl-prolyl cis-trans isomerase A 	L. fallonii LLAP-10
AOU49484.1	AVR58_09790	0.0	699	100.000	100	699	699	AOU49484.1 type IV secretion protein Dot 	L. pneumophila
AOU49485.1	AVR58_09795	0.0	436	100.000	100	436	436	AOU49485.1 hypothetical protein A9E85_09590 	L. pneumophila
AUH73820.1	AVR58_09795	0.0	436	76.376	100	439	436	AUH73820.1 hypothetical protein CAB17_18555 	L. sainthelensi
AOU47970.1	AVR58_01375	0.0	1116	100.000	100	1116	1116	AOU47970.1 protein SdbA 	L. pneumophila
STX93065.1	AVR58_01375	0.0	1024	53.711	92	1074	1116	STX93065.1 SdbA protein, substrate of the Dot/Icm system 	L. londiniensis
CEE14949.1	AVR58_01375	0.0	1047	41.070	92	1118	1116	CEE14949.1 hypothetical protein BN1094_03529 	L. massiliensis
AOU49487.1	AVR58_09805	0.0	521	100.000	100	521	521	AOU49487.1 type IV secretion protein Dot 	L. pneumophila
AOU49491.1	AVR58_09830	0.0	597	100.000	100	597	597	AOU49491.1 type IV secretion protein Dot 	L. pneumophila
STX46255.1	AVR58_09830	0.0	598	62.709	100	592	597	STX46255.1 substrate of the Dot/Icm secretion system 	L. gratiana
AUH70988.1	AVR58_09830	0.0	598	60.870	100	583	597	AUH70988.1 type IV secretion protein Dot 	L. sainthelensi
STX36487.1	AVR58_09830	0.0	597	60.972	100	581	597	STX36487.1 substrate of the Dot/Icm secretion system 	L. cincinnatiensis
CBJ13583.1	AVR58_09830	0.0	597	60.469	100	582	597	CBJ13583.1 substrate of the Dot/Icm secretion system 	L. longbeachae NSW150
KTD63730.1	AVR58_09830	0.0	597	61.642	100	581	597	KTD63730.1 substrate of the Dot/Icm secretion system 	L. santicrucis
MCL9683888.1	AVR58_09830	0.0	607	49.588	99	601	597	MCL9683888.1 type IV secretion protein Dot 	L. sp. HCPI-6
STY19415.1	AVR58_09830	1.18e-166	602	46.512	100	618	597	STY19415.1 substrate of the Dot/Icm secretion system 	L. quateirensis
EHL30378.1	AVR58_09830	2.35e-166	600	46.833	99	581	597	EHL30378.1 hypothetical protein LDG_7713 	L. drancourtii LLAP12
CEG57577.1	AVR58_09830	3.16e-162	594	47.306	97	605	597	CEG57577.1 putative substrate of the Dot/Icm secretion system [5 coiled coil domains] 	L. fallonii LLAP-10
MBL7481674.1	AVR58_09830	1.09e-151	597	44.724	99	620	597	MBL7481674.1 type IV secretion protein Dot 	L. sp. 27fs60
KTD57588.1	AVR58_09830	1.08e-137	591	41.794	97	606	597	KTD57588.1 substrate of the Dot/Icm secretion system 	L. shakespearei DSM 23087
STX64111.1	AVR58_09830	1.32e-132	608	40.625	99	609	597	STX64111.1 substrate of the Dot/Icm secretion system 	L. moravica
STY32267.1	AVR58_09830	2.21e-104	577	36.395	96	611	597	STY32267.1 substrate of the Dot/Icm secretion system 	L. worsleiensis
SNV08985.1	AVR58_09830	4.43e-82	612	33.333	99	594	597	SNV08985.1 substrate of the Dot/Icm secretion system 	L. waltersii
AUH73197.1	AVR58_09830	1.06e-41	651	27.189	98	643	597	AUH73197.1 hypothetical protein CAB17_14890 	L. sainthelensi
KTD55734.1	AVR58_09830	1.07e-39	593	27.487	93	613	597	KTD55734.1 substrate of the Dot/Icm secretion system 	L. santicrucis
STX45271.1	AVR58_09830	1.71e-39	624	27.404	95	615	597	STX45271.1 substrate of the Dot/Icm secretion system 	L. gratiana
STO34211.1	AVR58_09830	5.78e-39	614	29.153	97	600	597	STO34211.1 Uncharacterized protein conserved in bacteria with the myosin-like domain 	L. bozemanae
STX76579.1	AVR58_09830	1.05e-35	599	27.546	95	598	597	STX76579.1 substrate of the Dot/Icm secretion system 	L. parisiensis
AWN74483.1	AVR58_09830	3.73e-34	631	27.258	97	602	597	AWN74483.1 hypothetical protein DLD14_11840 	L. anisa
CBJ11825.1	AVR58_09830	1.56e-33	607	26.689	97	603	597	CBJ11825.1 Hypothetical protein, weakly similar to eukaryotic protein 	L. longbeachae NSW150
STX34952.1	AVR58_09830	4.26e-33	647	25.811	96	650	597	STX34952.1 substrate of the Dot/Icm secretion system 	L. cincinnatiensis
STY22867.1	AVR58_09830	5.34e-31	615	26.667	97	606	597	STY22867.1 substrate of the Dot/Icm secretion system 	L. steigerwaltii
KTD68038.1	AVR58_09830	6.76e-31	628	27.229	97	607	597	KTD68038.1 substrate of the Dot/Icm secretion system 	L. steelei
EHL30275.1	AVR58_09830	1.81e-28	597	27.136	97	588	597	EHL30275.1 hypothetical protein LDG_7785 	L. drancourtii LLAP12
KTD36927.1	AVR58_09830	2.00e-27	593	24.789	97	573	597	KTD36927.1 substrate of the Dot/Icm secretion system 	L. oakridgensis
KTC98448.1	AVR58_09830	3.03e-26	596	24.161	97	575	597	KTC98448.1 substrate of the Dot/Icm secretion system 	L. erythra
RUR22038.1	AVR58_09830	1.53e-25	632	26.582	99	614	597	RUR22038.1 hypothetical protein ELY20_10755 	L. qingyii
KGP63610.1	AVR58_09830	1.57e-18	584	24.658	94	543	597	KGP63610.1 type IV secretion protein Dot 	L. norrlandica
STY25450.1	AVR58_09830	2.58e-18	594	23.232	97	575	597	STY25450.1 substrate of the Dot/Icm secretion system 	L. taurinensis
KTD60823.1	AVR58_09830	3.71e-18	608	22.533	97	552	597	KTD60823.1 Tpr 	L. shakespearei DSM 23087
KTD60825.1	AVR58_09830	3.52e-17	583	23.156	95	554	597	KTD60825.1 kinectin 1 	L. shakespearei DSM 23087
USQ12932.1	AVR58_09830	3.23e-16	581	25.645	93	594	597	USQ12932.1 hypothetical protein J2N86_09465 	L. lytica
STY33322.1	AVR58_09830	3.40e-11	585	21.197	95	563	597	STY33322.1 kinectin 1 	L. worsleiensis
AOU49494.1	AVR58_09845	1.04e-89	125	100.000	100	125	125	AOU49494.1 type IV secretion protein Dot 	L. pneumophila
CEE12145.1	AVR58_09845	3.32e-18	120	38.333	96	123	125	CEE12145.1 hypothetical protein BN1094_00676 	L. massiliensis
RUR09696.1	AVR58_09845	3.45e-09	121	25.620	97	131	125	RUR09696.1 hypothetical protein ELY14_07795 	L. septentrionalis
AOU49498.1	AVR58_09865	0.0	286	100.000	100	286	286	AOU49498.1 DNA helicase UvrB 	L. pneumophila
STX61899.1	AVR58_09865	2.38e-55	260	38.846	91	494	286	STX61899.1 UVB-resistance protein UVR8 	L. moravica
STX30421.1	AVR58_09865	0.004	281	24.911	98	602	286	STX30421.1 transmembrane protein (fibronectin III domain and Gp5 C-terminal repeat) 	L. birminghamensis
AOU49500.1	AVR58_09875	0.0	631	100.000	100	631	631	AOU49500.1 teichoic acid biosynthesis protein 	L. pneumophila
STX43561.1	AVR58_09875	0.0	616	74.675	97	627	631	STX43561.1 putative teichoic acid biosynthesis protein 	L. gratiana
AOU49504.1	AVR58_09895	0.0	347	100.000	100	347	347	AOU49504.1 hypothetical protein A9E85_09690 	L. pneumophila
KTD67606.1	AVR58_09895	0.0	347	73.775	100	375	347	KTD67606.1 hypothetical protein Lsan_0265 	L. santicrucis
KGP62406.1	AVR58_09895	4.19e-152	333	65.465	96	554	347	KGP62406.1 hypothetical protein EP47_08300 	L. norrlandica
STX51460.1	AVR58_09895	2.63e-09	322	24.534	90	654	347	STX51460.1 FAD binding domain 	L. busanensis
AOU48043.1	AVR58_01805	0.0	896	100.000	100	896	896	AOU48043.1 type IV secretion protein Dot 	L. pneumophila
CEG58136.1	AVR58_01805	0.0	824	45.024	91	2770	896	CEG58136.1 substrate of the Dot/Icm secretion system 	L. fallonii LLAP-10
SNU98187.1	AVR58_01805	0.0	836	39.234	93	866	896	SNU98187.1 Dot/Icm secretion system substrate 	L. waltersii
ASQ47176.1	AVR58_01805	7.46e-96	850	30.706	92	2849	896	ASQ47176.1 hypothetical protein clem_13215 	L. clemsonensis
VEG91957.1	AVR58_01805	6.60e-95	842	29.216	92	2866	896	VEG91957.1 Dot/Icm secretion system substrate 	L. spiritensis
WED42584.1	AVR58_01805	7.85e-94	886	29.120	96	2869	896	WED42584.1 hypothetical protein PXX05_11790 	L. cardiaca
KTC77886.1	AVR58_01805	2.90e-93	885	28.588	96	2865	896	KTC77886.1 Dot/Icm T4SS effector 	L. brunensis
SNV45468.1	AVR58_01805	3.53e-90	883	28.992	96	2863	896	SNV45468.1 Dot/Icm secretion system substrate 	L. lansingensis
CEK09490.1	AVR58_01805	2.30e-89	836	29.545	90	2858	896	CEK09490.1 putative dot/icm effector 	L. hackeliae
VEH11476.1	AVR58_01805	5.94e-85	852	27.700	93	2855	896	VEH11476.1 Dot/Icm secretion system substrate 	L. jordanis
KTC97587.1	AVR58_01805	6.09e-73	833	27.851	90	2829	896	KTC97587.1 Dot/Icm T4SS effector 	L. erythra
AOU49570.1	AVR58_10230	0.0	274	100.000	100	274	274	AOU49570.1 hypothetical protein A9E85_10030 	L. pneumophila
KGP63416.1	AVR58_10230	2.00e-130	273	78.022	99	274	274	KGP63416.1 hypothetical protein EP47_02395 	L. norrlandica
MBL7479509.1	AVR58_10230	1.63e-108	272	61.029	99	271	274	MBL7479509.1 hypothetical protein IZU94_05965 	L. sp. 27fs60
STY17251.1	AVR58_10230	3.56e-100	272	61.029	99	271	274	STY17251.1 Uncharacterised protein 	L. quateirensis
SNV08081.1	AVR58_10230	2.93e-93	276	55.797	100	272	274	SNV08081.1 Uncharacterised protein 	L. waltersii
STX62157.1	AVR58_10230	2.44e-88	270	56.296	99	271	274	STX62157.1 Uncharacterised protein 	L. moravica
STY30857.1	AVR58_10230	3.44e-79	263	50.951	96	268	274	STY30857.1 Uncharacterised protein 	L. worsleiensis
RUR09616.1	AVR58_10230	2.16e-48	279	37.993	99	277	274	RUR09616.1 hypothetical protein ELY14_07965 	L. septentrionalis
MCL9684838.1	AVR58_10230	2.01e-47	282	39.716	100	275	274	MCL9684838.1 hypothetical protein LOX96_12100 	L. sp. HCPI-6
VEG89879.1	AVR58_10230	4.72e-47	275	36.364	100	276	274	VEG89879.1 Uncharacterised protein 	L. spiritensis
CEK12036.1	AVR58_10230	4.14e-40	277	37.184	99	273	274	CEK12036.1 conserved protein of unknown function 	L. hackeliae
CEG60188.1	AVR58_10230	5.35e-40	275	36.000	99	273	274	CEG60188.1 conserved protein of unknown function 	L. micdadei
SFM01306.1	AVR58_10230	1.33e-39	278	37.770	99	275	274	SFM01306.1 hypothetical protein SAMN02746073_3049 	L. jamestowniensis DSM 19215
KTD44561.1	AVR58_10230	2.84e-39	270	35.185	97	288	274	KTD44561.1 hypothetical protein Loak_0072 	L. oakridgensis
KTC84474.1	AVR58_10230	3.28e-39	261	37.548	94	277	274	KTC84474.1 hypothetical protein Lbru_1342 	L. brunensis
EHL32805.1	AVR58_10230	4.53e-39	260	36.538	94	272	274	EHL32805.1 hypothetical protein LDG_5043 	L. drancourtii LLAP12
STX44215.1	AVR58_10230	2.37e-37	265	36.981	96	272	274	STX44215.1 Uncharacterised protein 	L. donaldsonii
STX39559.1	AVR58_10230	2.69e-37	264	35.606	96	272	274	STX39559.1 Uncharacterised protein 	L. feeleii
SUP00203.1	AVR58_10230	4.83e-37	267	35.581	97	269	274	SUP00203.1 Uncharacterised protein 	L. maceachernii
SNV46483.1	AVR58_10230	9.74e-37	278	37.770	99	269	274	SNV46483.1 Uncharacterised protein 	L. lansingensis
CEG58371.1	AVR58_10230	2.48e-34	265	36.981	95	272	274	CEG58371.1 conserved protein of unknown function 	L. fallonii LLAP-10
STX45718.1	AVR58_10230	2.89e-34	278	35.971	99	274	274	STX45718.1 Uncharacterised protein 	L. gratiana
STY22274.1	AVR58_10230	4.43e-34	281	36.655	99	271	274	STY22274.1 Uncharacterised protein 	L. steigerwaltii
AUH73689.1	AVR58_10230	4.92e-34	278	35.612	99	271	274	AUH73689.1 hypothetical protein CAB17_17800 	L. sainthelensi
KTD56396.1	AVR58_10230	9.95e-34	271	35.055	97	274	274	KTD56396.1 hypothetical protein Lsha_2795 	L. shakespearei DSM 23087
AWN73121.1	AVR58_10230	1.52e-33	267	35.955	95	274	274	AWN73121.1 hypothetical protein DLD14_04305 	L. anisa
RUR25449.1	AVR58_10230	1.67e-33	295	38.644	99	287	274	RUR25449.1 hypothetical protein ELY20_03045 	L. qingyii
STX81284.1	AVR58_10230	1.98e-33	268	35.448	95	275	274	STX81284.1 Uncharacterised protein 	L. busanensis
KTD68228.1	AVR58_10230	3.46e-33	277	36.462	95	274	274	KTD68228.1 hypothetical protein Lste_1386 	L. steelei
